workerid,proliferate.condition,gender,gendered_morph,id,neutral_morh,orthog,response,scale,slide_number_in_experiment,error
62,Comprehensive,neutral,man_woman,Foreperson,person_compound,foreperson,4,MF,24,
62,Comprehensive,female,man_woman,Salesperson,person_compound,saleswoman,7,MF,25,
62,Comprehensive,neutral,suffix,Hero,male_adoption,hero,4,MF,26,
62,Comprehensive,male,boy_girl,Newsboy,male_adoption,newsboy,1,MF,27,
62,Comprehensive,female,man_woman,Chair,clipping,chairwoman,7,MF,28,
62,Comprehensive,male,man_woman,Camera,neutral_compound,cameraman,3,MF,29,
62,Comprehensive,female,gender_compound,Proprieter,suppletion,landlady,7,MF,30,
62,Comprehensive,male,man_woman,Layperson,person_compound,layman,3,MF,31,
62,Comprehensive,neutral,man_woman,Horseperson,person_compound,horseperson,5,MF,32,
62,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,2,MF,33,
62,Comprehensive,female,suffix,Actor,male_adoption,actress,7,MF,34,
62,Comprehensive,neutral,man_woman,Garbage_Collector,neutral_compound,garbage collector,3,MF,35,
62,Comprehensive,female,man_woman,Businessperson,person_compound,businesswoman,7,MF,36,
62,Comprehensive,male,suffix,Flight_attendant,suppletion,airline steward,4,MF,37,
62,Comprehensive,neutral,suffix,Hunter,male_adoption,hunter,2,MF,38,
62,Comprehensive,male,man_woman,Fisher,clipping,fisherman,3,MF,39,
62,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,2,MF,40,
62,Comprehensive,female,man_woman,Police_officer,neutral_compound,policewoman,7,MF,41,
62,Comprehensive,neutral,gender_compound,Bartender,neutral_compound,bartender,3,MF,42,
92,Comprehensive,,,example1,,,5,,2,
92,Comprehensive,neutral,man_woman,Door_attendant,neutral_compound,door attendant,6,FM,4,
92,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,1,FM,5,
92,Comprehensive,female,suffix,Hero,male_adoption,heroine,1,FM,6,
92,Comprehensive,female,man_woman,Mail_Carrier,neutral_compound,mailwoman,1,FM,7,
92,Comprehensive,neutral,man_woman,Congressperson,person_compound,congressperson,5,FM,8,
92,Comprehensive,male,suffix,Actor,male_adoption,actor,6,FM,9,
92,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,4,FM,10,
92,Comprehensive,male,man_woman,Meteorologist,suppletion,weatherman,7,FM,11,
92,Comprehensive,female,man_woman,Gentleperson,person_compound,gentlewoman,1,FM,12,
92,Comprehensive,neutral,man_woman,Foreperson,person_compound,foreperson,5,FM,13,
92,Comprehensive,male,man_woman,Firefighter,neutral_compound,fireman,6,FM,14,
92,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,7,FM,15,
92,Comprehensive,male,man_woman,Crewmember,neutral_compound,crewman,7,FM,16,
92,Comprehensive,male,man_woman,Fisher,clipping,fisherman,5,FM,17,
92,Comprehensive,neutral,suffix,Emperor,male_adoption,emperor,6,FM,18,
92,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,1,FM,19,
92,Comprehensive,neutral,man_woman,Horseperson,person_compound,horseperson,3,FM,20,
92,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,6,FM,21,
92,Comprehensive,female,man_woman,Camera,neutral_compound,camerawoman,1,FM,22,
92,Comprehensive,female,gender_compound,Proprieter,suppletion,landlady,1,FM,23,
92,Comprehensive,neutral,suffix,Sorcerer,male_adoption,sorcerer,6,FM,24,
92,Comprehensive,neutral,man_woman,Stunt_double,neutral_compound,stunt double,5,FM,25,
92,Comprehensive,male,boy_girl,Paper_carrier,neutral_compound,paperboy,7,FM,26,
92,Comprehensive,male,suffix,Villain,male_adoption,villain,4,FM,27,
92,Comprehensive,female,man_woman,Garbage_Collector,neutral_compound,garbagewoman,1,FM,28,
92,Comprehensive,female,suffix,Hunter,male_adoption,huntress,1,FM,29,
92,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,5,FM,30,
92,Comprehensive,neutral,suffix,Heir,male_adoption,heir,4,FM,31,
92,Comprehensive,neutral,suffix,Host,male_adoption,host,3,FM,32,
92,Comprehensive,male,gender_compound,Headteacher,neutral_compound,headmaster,3,FM,33,
92,Comprehensive,male,suffix,Usher,male_adoption,usher,4,FM,34,
92,Comprehensive,female,suffix,Flight_attendant,suppletion,airline stewardess,1,FM,35,
92,Comprehensive,male,suffix,Restaurant_server,suppletion,waiter,3,FM,36,
92,Comprehensive,female,gender_compound,Bartender,neutral_compound,barmaid,1,FM,37,
92,Comprehensive,male,man_woman,Police_officer,neutral_compound,policeman,6,FM,38,
92,Comprehensive,female,man_woman,Assemblyperson,person_compound,assemblywoman,1,FM,39,
92,Comprehensive,female,boy_girl,Newsboy,male_adoption,newsgirl,1,FM,40,
92,Comprehensive,neutral,man_woman,Chair,clipping,board chair,3,FM,41,
92,Comprehensive,neutral,man_woman,God,male_adoption,god,4,FM,42,
19,Comprehensive,,,example1,,,4,,2,
19,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,5,FM,4,
19,Comprehensive,male,suffix,Usher,male_adoption,usher,6,FM,5,
19,Comprehensive,neutral,suffix,Host,male_adoption,host,2,FM,6,
19,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,7,FM,7,
19,Comprehensive,neutral,man_woman,Chair,clipping,board chair,5,FM,8,
19,Comprehensive,male,suffix,Hero,male_adoption,hero,4,FM,9,
19,Comprehensive,female,gender_compound,Proprieter,suppletion,landlady,1,FM,10,
19,Comprehensive,female,gender_compound,Bartender,neutral_compound,barmaid,1,FM,11,
19,Comprehensive,female,suffix,Sorcerer,male_adoption,sroceress,1,FM,12,
19,Comprehensive,neutral,suffix,Hunter,male_adoption,hunter,7,FM,13,
19,Comprehensive,male,boy_girl,Paper_carrier,neutral_compound,paperboy,7,FM,14,
19,Comprehensive,female,suffix,Emperor,male_adoption,empress,1,FM,15,
19,Comprehensive,male,man_woman,Fisher,clipping,fisherman,7,FM,16,
19,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,1,FM,17,
19,Comprehensive,female,man_woman,Assemblyperson,person_compound,assemblywoman,1,FM,18,
19,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,6,FM,19,
19,Comprehensive,female,man_woman,Stunt_double,neutral_compound,stuntwoman,1,FM,20,
19,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,4,FM,21,
19,Comprehensive,male,gender_compound,Headteacher,neutral_compound,headmaster,7,FM,22,
19,Comprehensive,female,man_woman,Meteorologist,suppletion,weatherwoman,1,FM,23,
19,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,4,FM,24,
19,Comprehensive,neutral,man_woman,Layperson,person_compound,layperson,4,FM,25,
19,Comprehensive,female,man_woman,Firefighter,neutral_compound,firewoman,1,FM,26,
19,Comprehensive,neutral,suffix,Flight_attendant,suppletion,flight attendant,3,FM,27,
19,Comprehensive,female,man_woman,Mail_Carrier,neutral_compound,mailwoman,1,FM,28,
19,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,7,FM,29,
19,Comprehensive,male,man_woman,Door_attendant,neutral_compound,doorman,7,FM,30,
19,Comprehensive,male,man_woman,God,male_adoption,god,4,FM,31,
19,Comprehensive,neutral,suffix,Villain,male_adoption,villain,4,FM,32,
19,Comprehensive,neutral,suffix,Heir,male_adoption,heir,7,FM,33,
19,Comprehensive,male,suffix,Restaurant_server,suppletion,waiter,7,FM,34,
19,Comprehensive,male,man_woman,Garbage_Collector,neutral_compound,garbageman,7,FM,35,
19,Comprehensive,female,man_woman,Horseperson,person_compound,horsewoman,1,FM,36,
19,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,1,FM,37,
19,Comprehensive,neutral,man_woman,Foreperson,person_compound,foreperson,4,FM,38,
19,Comprehensive,male,man_woman,Police_officer,neutral_compound,policeman,7,FM,39,
19,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,4,FM,40,
19,Comprehensive,male,man_woman,Congressperson,person_compound,congressman,7,FM,41,
19,Comprehensive,female,suffix,Actor,male_adoption,actress,1,FM,42,
104,Comprehensive,,,example1,,,5,,2,
104,Comprehensive,neutral,man_woman,Meteorologist,suppletion,meteorologist,3,MF,4,
104,Comprehensive,female,suffix,Actor,male_adoption,actress,7,MF,5,
104,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,4,MF,6,
104,Comprehensive,male,suffix,Restaurant_server,suppletion,waiter,2,MF,7,
104,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,2,MF,8,
104,Comprehensive,neutral,man_woman,Salesperson,person_compound,salesperson,4,MF,9,
104,Comprehensive,male,man_woman,Maintenance_Person,person_compound,handyman,1,MF,10,
104,Comprehensive,neutral,gender_compound,Bartender,neutral_compound,bartender,4,MF,11,
104,Comprehensive,female,gender_compound,Headteacher,neutral_compound,headmistress,7,MF,12,
104,Comprehensive,female,man_woman,Garbage_Collector,neutral_compound,garbagewoman,7,MF,13,
104,Comprehensive,neutral,man_woman,Anchor,clipping,anchor,4,MF,14,
104,Comprehensive,male,man_woman,Layperson,person_compound,layman,4,MF,15,
104,Comprehensive,male,man_woman,Mail_Carrier,neutral_compound,mailman,2,MF,16,
104,Comprehensive,female,suffix,Hunter,male_adoption,huntress,7,MF,17,
104,Comprehensive,neutral,man_woman,Firefighter,neutral_compound,firefighter,2,MF,18,
104,Comprehensive,female,man_woman,God,male_adoption,goddess,7,MF,19,
104,Comprehensive,female,man_woman,Congressperson,person_compound,congresswoman,7,MF,20,
104,Comprehensive,female,suffix,Heir,male_adoption,heiress,7,MF,21,
104,Comprehensive,male,man_woman,Door_attendant,neutral_compound,doorman,2,MF,22,
104,Comprehensive,male,boy_girl,Paper_carrier,neutral_compound,paperboy,1,MF,23,
104,Comprehensive,male,suffix,Flight_attendant,suppletion,airline steward,2,MF,24,
104,Comprehensive,male,suffix,Usher,male_adoption,usher,4,MF,25,
104,Comprehensive,neutral,suffix,Villain,male_adoption,villain,4,MF,26,
104,Comprehensive,male,boy_girl,Newsboy,male_adoption,newsboy,4,MF,27,
104,Comprehensive,neutral,man_woman,Craftsperson,person_compound,craftsperson,4,MF,28,
104,Comprehensive,female,suffix,Sorcerer,male_adoption,sroceress,7,MF,29,
104,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,4,MF,30,
104,Comprehensive,neutral,man_woman,Assemblyperson,person_compound,assemblyperson,4,MF,31,
104,Comprehensive,neutral,man_woman,Chair,clipping,board chair,3,MF,32,
104,Comprehensive,female,suffix,Emperor,male_adoption,empress,7,MF,33,
104,Comprehensive,male,man_woman,Camera,neutral_compound,cameraman,2,MF,34,
104,Comprehensive,female,gender_compound,Proprieter,suppletion,landlady,7,MF,35,
104,Comprehensive,neutral,man_woman,Stunt_double,neutral_compound,stunt double,4,MF,36,
104,Comprehensive,male,suffix,Host,male_adoption,host,5,MF,37,
104,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,7,MF,38,
104,Comprehensive,male,man_woman,Fisher,clipping,fisherman,1,MF,39,
104,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,7,MF,40,
104,Comprehensive,female,suffix,Hero,male_adoption,heroine,7,MF,41,
104,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,4,MF,42,
22,Comprehensive,,,example1,,,4,,2,
22,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,3,MF,4,
22,Comprehensive,male,man_woman,Meteorologist,suppletion,weatherman,4,MF,5,
22,Comprehensive,female,man_woman,Horseperson,person_compound,horsewoman,4,MF,6,
22,Comprehensive,male,suffix,Hero,male_adoption,hero,4,MF,7,
22,Comprehensive,female,man_woman,Mail_Carrier,neutral_compound,mailwoman,6,MF,8,
22,Comprehensive,neutral,gender_compound,Bartender,neutral_compound,bartender,4,MF,9,
22,Comprehensive,neutral,man_woman,Crewmember,neutral_compound,crewmember,4,MF,10,
22,Comprehensive,neutral,gender_compound,Proprieter,suppletion,proprieter,4,MF,11,
22,Comprehensive,male,man_woman,Door_attendant,neutral_compound,doorman,3,MF,12,
22,Comprehensive,male,suffix,Usher,male_adoption,usher,2,MF,13,
22,Comprehensive,neutral,man_woman,Garbage_Collector,neutral_compound,garbage collector,3,MF,14,
22,Comprehensive,female,man_woman,Camera,neutral_compound,camerawoman,7,MF,15,
22,Comprehensive,male,suffix,Actor,male_adoption,actor,4,MF,16,
22,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,7,MF,17,
22,Comprehensive,neutral,man_woman,God,male_adoption,god,4,MF,18,
22,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,2,MF,19,
22,Comprehensive,neutral,boy_girl,Paper_carrier,neutral_compound,paper carrier,4,MF,20,
22,Comprehensive,male,suffix,Sorcerer,male_adoption,sorcerer,4,MF,21,
22,Comprehensive,female,man_woman,Stunt_double,neutral_compound,stuntwoman,7,MF,22,
22,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,2,MF,23,
22,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,2,MF,24,
22,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,4,MF,25,
22,Comprehensive,neutral,suffix,Emperor,male_adoption,emperor,2,MF,26,
22,Comprehensive,female,gender_compound,Headteacher,neutral_compound,headmistress,7,MF,27,
22,Comprehensive,female,suffix,Host,male_adoption,hostess,7,MF,28,
22,Comprehensive,male,man_woman,Fisher,clipping,fisherman,4,MF,29,
22,Comprehensive,male,suffix,Heir,male_adoption,heir,4,MF,30,
22,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,4,MF,31,
22,Comprehensive,female,suffix,Restaurant_server,suppletion,waitress,7,MF,32,
22,Comprehensive,male,boy_girl,Newsboy,male_adoption,newsboy,1,MF,33,
22,Comprehensive,female,suffix,Hunter,male_adoption,huntress,7,MF,34,
22,Comprehensive,female,man_woman,Chair,clipping,chairwoman,7,MF,35,
22,Comprehensive,neutral,man_woman,Anchor,clipping,anchor,4,MF,36,
22,Comprehensive,female,man_woman,Businessperson,person_compound,businesswoman,7,MF,37,
22,Comprehensive,male,suffix,Villain,male_adoption,villain,4,MF,38,
22,Comprehensive,neutral,suffix,Flight_attendant,suppletion,flight attendant,4,MF,39,
22,Comprehensive,female,man_woman,Firefighter,neutral_compound,firewoman,7,MF,40,
22,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,7,MF,41,
22,Comprehensive,neutral,man_woman,Congressperson,person_compound,congressperson,4,MF,42,
69,Comprehensive,,,example1,,,4,,2,
69,Comprehensive,female,suffix,Heir,male_adoption,heiress,1,FM,4,
69,Comprehensive,female,boy_girl,Newsboy,male_adoption,newsgirl,1,FM,5,
69,Comprehensive,male,man_woman,Foreperson,person_compound,foreman,4,FM,6,
69,Comprehensive,male,suffix,Hunter,male_adoption,hunter,4,FM,7,
69,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,4,FM,8,
69,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,5,FM,9,
69,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,4,FM,10,
69,Comprehensive,neutral,suffix,Actor,male_adoption,actor,6,FM,11,
69,Comprehensive,male,suffix,Flight_attendant,suppletion,airline steward,5,FM,12,
69,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,4,FM,13,
69,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,2,FM,14,
69,Comprehensive,female,suffix,Usher,male_adoption,usherette,2,FM,15,
69,Comprehensive,neutral,man_woman,Anchor,clipping,anchor,4,FM,16,
69,Comprehensive,female,man_woman,Mail_Carrier,neutral_compound,mailwoman,2,FM,17,
69,Comprehensive,neutral,man_woman,Garbage_Collector,neutral_compound,garbage collector,4,FM,18,
69,Comprehensive,female,man_woman,Door_attendant,neutral_compound,doorwoman,2,FM,19,
69,Comprehensive,female,suffix,Villain,male_adoption,villainess,2,FM,20,
69,Comprehensive,female,gender_compound,Bartender,neutral_compound,barmaid,3,FM,21,
69,Comprehensive,male,man_woman,Gentleperson,person_compound,gentleman,6,FM,22,
69,Comprehensive,male,man_woman,Stunt_double,neutral_compound,stuntman,5,FM,23,
69,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,4,FM,24,
69,Comprehensive,neutral,man_woman,Firefighter,neutral_compound,firefighter,4,FM,25,
69,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,3,FM,26,
69,Comprehensive,male,man_woman,Police_officer,neutral_compound,policeman,5,FM,27,
69,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,5,FM,28,
69,Comprehensive,female,man_woman,God,male_adoption,goddess,2,FM,29,
69,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,4,FM,30,
69,Comprehensive,neutral,suffix,Hero,male_adoption,hero,4,FM,31,
69,Comprehensive,neutral,man_woman,Chair,clipping,board chair,4,FM,32,
69,Comprehensive,female,man_woman,Meteorologist,suppletion,weatherwoman,2,FM,33,
69,Comprehensive,male,suffix,Sorcerer,male_adoption,sorcerer,5,FM,34,
69,Comprehensive,male,gender_compound,Proprieter,suppletion,landlord,4,FM,35,
69,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,4,FM,36,
69,Comprehensive,female,boy_girl,Paper_carrier,neutral_compound,papergirl,3,FM,37,
69,Comprehensive,neutral,suffix,Emperor,male_adoption,emperor,6,FM,38,
69,Comprehensive,female,man_woman,Congressperson,person_compound,congresswoman,2,FM,39,
69,Comprehensive,male,suffix,Host,male_adoption,host,4,FM,40,
69,Comprehensive,neutral,man_woman,Crewmember,neutral_compound,crewmember,4,FM,41,
69,Comprehensive,neutral,suffix,Restaurant_server,suppletion,restaurant server,4,FM,42,
43,Comprehensive,,,example1,,,4,,2,
43,Comprehensive,neutral,man_woman,Meteorologist,suppletion,meteorologist,4,MF,4,
43,Comprehensive,female,suffix,Heir,male_adoption,heiress,7,MF,5,
43,Comprehensive,male,gender_compound,Proprieter,suppletion,landlord,4,MF,6,
43,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,1,MF,7,
43,Comprehensive,female,man_woman,Firefighter,neutral_compound,firewoman,7,MF,8,
43,Comprehensive,female,suffix,Usher,male_adoption,usherette,7,MF,9,
43,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,4,MF,10,
43,Comprehensive,neutral,suffix,Villain,male_adoption,villain,4,MF,11,
43,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,7,MF,12,
43,Comprehensive,neutral,man_woman,Garbage_Collector,neutral_compound,garbage collector,4,MF,13,
43,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,4,MF,14,
43,Comprehensive,neutral,boy_girl,Paper_carrier,neutral_compound,paper carrier,4,MF,15,
43,Comprehensive,female,gender_compound,Bartender,neutral_compound,barmaid,7,MF,16,
43,Comprehensive,male,man_woman,Camera,neutral_compound,cameraman,3,MF,17,
43,Comprehensive,female,suffix,Actor,male_adoption,actress,7,MF,18,
43,Comprehensive,female,man_woman,Police_officer,neutral_compound,policewoman,7,MF,19,
43,Comprehensive,male,man_woman,Fisher,clipping,fisherman,4,MF,20,
43,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,4,MF,21,
43,Comprehensive,male,man_woman,Chair,clipping,chairman,2,MF,22,
